"Model","Scenario","Region","Variable","Unit","2000","2005","2010","2015","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"REMIND-MAgPIE 1.5","SSP1-34","World","Final Energy|Electricity","EJ/yr","",53.5,62.7,"",83.72,"",114.1,"",142.3,"",172.1,"",191.3,"",208,"",231.8,"",250.7,"",257.3
"GCAM 5.3","R_MAC_45_n0","World","Final Energy|Electricity","EJ/yr","",55.725024063347,66.072530869092,74.76684753505,85.5382174975356,100.312671131493,125.898973205493,153.975362149429,191.916285822668,237.141695661676,255.817781923462,278.328311607963,299.858422525803,319.149835722204,335.645783728949,350.808655397327,362.999809760849,373.843163247469,382.319690533166,388.592221593511,394.745920696296
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_600f_COV","World","Final Energy|Electricity","EJ/yr","",54.5046,63.5357,71.8144,79.6471,91.9859,112.7185,126.5061,149.4373,183.3317,217.0069,245.4174,272.8414,"",322.1492,"",362.879,"",395.1058,"",430.2653
"IMAGE 3.2","SSP1_SPA1_34I_LI","World","Final Energy|Electricity","EJ/yr","",51.25205859375,61.2533515625,71.2728203125,75.926921875,83.650546875,101.858203125,120.1596015625,137.9875,154.60740625,168.677703125,182.772296875,193.052703125,193.06190625,191.671296875,191.97190625,193.183796875,192.238203125,189.7445,186.558703125,182.673
"GEM-E3_V2021","EN_INDCi2030_600f_COV_NDCp","World","Final Energy|Electricity","EJ/yr","","","",83.21729139977066,86.2921629687816,97.2841465705003,110.0698309551026,129.1321841156824,150.006800360972,164.3402645285548,175.209118892148,185.9818219434985,199.2488027625811,214.1512039560891,230.0029113305273,244.50552201505,259.4654698555204,275.8483356678976,292.3011670612833,307.8820188426641,325.582274967228
"POLES ENGAGE","EN_INDCi2030_1000f_COV","World","Final Energy|Electricity","EJ/yr","",54.15902709960938,63.93017578125,72.0828628540039,77.84017181396484,89.332763671875,99.69139862060548,107.7283401489258,115.8432846069336,129.1047973632812,142.685791015625,"",171.4241180419922,"",196.2868957519531,"",222.1924896240234,"",246.0638427734375,"",263.2949829101562
"TIAM-ECN 1.1","EN_NPi2020_900f","World","Final Energy|Electricity","EJ/yr","",54.5,64.46,"",82.38575533835898,"",101.7528392350766,"",120.4453408078469,"",150.787951092463,"",193.4546454054089,"",239.8216151541749,"",276.9337710271651,"",305.6921165171628,"",312.5794089486609
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1800","World","Final Energy|Electricity","EJ/yr",45.60345319328286,54.37043625306626,64.30586838048906,72.30223561045895,85.94045362879577,91.94925661876184,100.8210320710114,110.5133503406092,122.1145532403548,137.9157277318115,157.4417544303961,180.1682064961935,202.8093079294162,"",248.378124361175,"",291.8146657694573,"",333.2802455992116,"",377.6461714785409
"POLES ENGAGE","EN_INDCi2100_NDCp","World","Final Energy|Electricity","EJ/yr","",54.15902709960938,63.93017578125,72.0828628540039,82.9152603149414,94.91433715820312,106.3837738037109,120.639762878418,137.3691558837891,155.0401000976562,173.4533538818359,"",212.5959167480469,"",248.2506866455078,"",281.9032592773437,"",307.1748352050781,"",315.7886962890625
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1000f","World","Final Energy|Electricity","EJ/yr",45.60345319328286,54.37043625306626,64.30586838048906,72.30223561045895,85.94045362879577,91.94925661876184,100.8210320710114,111.2341249875862,128.8805895122778,150.8729678033403,174.8222225319456,199.0252572792533,220.4913938114912,"",265.2042465942178,"",309.3854478696365,"",348.3600879360399,"",384.2820280785248
"WITCH 5.0","EN_NPi2020_1000f","World","Final Energy|Electricity","EJ/yr","","",63.89963184903874,73.05904013175711,91.5870099254864,81.13310061552475,88.12945013162386,105.4164899991705,132.2591763889421,162.2840456494035,188.5894956642077,211.2565578972955,233.2541246544039,252.0557081559409,270.5527422338796,290.2743093193552,310.3310832210574,329.1514785560062,344.5680804393838,361.2805719145951,374.3809389968209
"AIM/Hub-Global 2.0","1.5C","World","Final Energy|Electricity","EJ/yr","","",62.66969999999999,69.93150000000001,80.30540000000002,85.89139999999999,98.4881,123.0159,152.9691,176.0612,182.9812,200.5172,219.5785,234.0341000000001,241.1397,247.5334,256.4589999999999,261.7564,266.1919,270.0398,273.0713
"POLES ADVANCE","ADVANCE_2030_1.5C-2100","World","Final Energy|Electricity","EJ/yr","",53.96742808649999,64.09498851,73.992206898,86.583390345,100.232253675,112.196788299,113.141121039,118.791615852,137.390302548,153.716216265,169.877023524,182.251341198,191.475887364,201.019656096,213.358783716,227.633552712,242.106043338,255.581363808,266.44502124,280.667915784
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_1000f_DR1p","World","Final Energy|Electricity","EJ/yr",45.60345319328286,54.37043625306626,64.30586838048906,72.30223561045895,86.53182370761722,93.01776657569008,108.2453391786715,125.7223134852706,146.8398224503684,169.7148635618942,191.1687988081362,209.92057731139,227.8614697682114,"",269.0242600010304,"",309.4110631886021,"",350.0629146265471,"",397.2102096925486
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_2000","World","Final Energy|Electricity","EJ/yr","",54.5046,63.4797,72.0233,83.5971,98.1503,119.2172,137.8404,152.7501,173.9716,199.2434,221.0779,248.9757,"",304.5033,"",350.7018,"",385.5348,"",431.2443
"IMAGE 3.0","CO_GPP","World","Final Energy|Electricity","EJ/yr","",54.54626953125001,64.30207812500001,74.28434375,85.7830390625,95.9837265625,103.051,109.4183984375,114.6081015625,120.108,125.0338984375,"",140.088703125,"",157.40040625,"",176.38709375,"",197.953,"",219.0605
"MESSAGE-GLOBIOM 1.0","EMF33_Med2C_nobeccs","World","Final Energy|Electricity","EJ/yr",45.3973961554851,54.20376416788149,63.7216612221964,"",76.0278705887186,"",94.25397346715152,"",128.049669148999,"",164.898405465467,"",206.115523806217,"",243.452457995916,"",276.524068669999,"",306.883949381706,"",335.860845867799
"REMIND-MAgPIE 1.7-3.0","EMF33_1.5C_cost100","World","Final Energy|Electricity","EJ/yr","",54.40499999999999,63.9112,77.0077,93.5746,97.1426,110.1475,132.23,169.5873,215.0458,256.4308,295.7486,326.9848,"",386.892,"",439.0302,"",467.4968,"",472.8915
"IMAGE 3.0.2","EMF33_tax_hi_full","World","Final Energy|Electricity","EJ/yr",45.13605078125,53.64262109375,63.58371875,"",85.6175703125,"",96.70990625,"",108.312703125,"",117.5063984375,"",135.30440625,"",162.62709375,"",197.03640625,"",226.63490625,"",250.645
"MESSAGE-GLOBIOM 1.0","EMF33_1.5C_cost100","World","Final Energy|Electricity","EJ/yr",45.3973961554851,54.20376416788149,63.7216612221964,"",76.0278705887186,"",103.570040319011,"",143.13857712227,"",173.209756371005,"",201.062999849781,"",229.604833346245,"",255.390465090712,"",279.231864461235,"",302.549727675838
"REMIND 2.1","TechCost-SSP2-B1100-elh2H","World","Final Energy|Electricity","EJ/yr","",54.5046,63.4722,72.4082,84.3953,97.9016,118.0388,139.5725,166.7326,201.9363,240.124,273.3715,304.9222,"",359.9996,"",403.6605,"",436.2052,"",470.8726
"AIM/CGE 2.2","EN_NPi2020_800","World","Final Energy|Electricity","EJ/yr","","",66.1256,74.3472,88.2133,103.7656,124.3574,142.0827,152.3135,168.7428,199.7806,229.4894,260.0289,272.4415,284.4128,295.4264,306.1336,316.4169,326.0483,334.6594,343.1588
"REMIND-MAgPIE 2.1-4.2","SusDev_SDP-PkBudg1000","World","Final Energy|Electricity","EJ/yr","",54.5046,63.4799,72.0114,83.517,95.6237,118.555,140.1389,161.0868,184.9106,203.2062,210.6203,212.8802,"",219.7499,"",213.4016,"",194.9873,"",187.8091
"REMIND-MAgPIE 2.0-4.1","Diff_1300Gt_uniform-pricing_def","World","Final Energy|Electricity","EJ/yr","",54.5046,64.2394,73.0174,84.6643,102.0207,123.3993,142.1348,165.0627,191.4005,218.4011,252.4178,293.8751,"",353.1666,"",382.0975,"",392.711,"",408.6924
"GCAM 5.3","R_MAC_90_n8","World","Final Energy|Electricity","EJ/yr","",55.725024063347,66.072530869092,74.76684753505,85.5382174975356,93.7965443927651,112.419303035982,132.010056187064,152.208596354997,173.948592230475,196.855208791301,224.036146509027,255.022840096791,286.73434236559,317.093820973897,343.651775782543,364.215022830404,380.784585054591,391.910809703407,397.505018540518,403.660715598183
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_700f_COV_NDCp","World","Final Energy|Electricity","EJ/yr",45.60345319328286,54.37043625306626,64.30586838048906,72.30223561045895,79.87818765640262,79.98358462165115,90.19262054507485,104.8867160370026,125.0771052924717,147.1611377139056,169.2689272758397,191.0924283383788,208.1757019853609,"",260.3367225916279,"",303.6644115032522,"",335.1459986571297,"",350.9451924756569
"MESSAGEix-GLOBIOM_1.1","NGFS2_Delayed Transition","World","Final Energy|Electricity","EJ/yr","","",64.30586838,72.30223561,79.87818766,79.90741328,88.90047151,97.38066301,117.3466144,141.8051993,165.8726915,186.9856949,203.5012743,"",253.6848502,"",302.2491859,"",337.7924952,"",364.5253128
"IMAGE 3.0.1","SSP2-45","World","Final Energy|Electricity","EJ/yr","",53.80303125,63.77580859375,"",84.2540703125,"",107.4541015625,"",126.6945,"",140.66790625,"",157.92240625,"",178.81140625,"",195.403203125,"",216.513203125,"",256.000703125
"TIAM-ECN 1.1","EN_INDCi2030_1000f","World","Final Energy|Electricity","EJ/yr","",54.5,64.46,"",82.39116261005962,"",102.6623912001121,"",119.5137480829851,"",149.7204571453381,"",191.542465179044,"",238.0656141042328,"",275.8484569924048,"",305.1533102720437,"",309.2699665387241
"GCAM 4.2","SSP1-19","World","Final Energy|Electricity","EJ/yr","",55.6140437308,65.71526850560001,"",86.938232675,"",106.757184533,"",136.577093348,"",176.800653154,"",224.120669363,"",266.524909926,"",293.902528085,"",307.747987358,"",310.802740248
"POLES ENGAGE","EN_INDCi2030_2000","World","Final Energy|Electricity","EJ/yr","",54.15902709960938,63.93017578125,72.0828628540039,83.28836822509766,93.90708923339844,104.9697570800781,118.1525573730469,131.5419311523438,144.910400390625,159.7538604736328,"",193.6737670898437,"",226.556640625,"",256.7441711425781,"",279.4971923828125,"",291.5222778320312
"AIM/CGE 2.1","CD-LINKS_NPi2020_1600","World","Final Energy|Electricity","EJ/yr","",54.6745,61.9896,70.5581,80.828,89.0913,103.1262,118.8215,126.6138,137.5114,152.6325,173.1765,191.7089,206.2056,215.3101,224.6217,234.2404,243.8088,255.1509,267.2037,279.6766
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_700f_COV","World","Final Energy|Electricity","EJ/yr",45.60345319328286,54.37043625306626,64.30586838048906,72.30223561045895,79.87818765648237,79.27528429411524,89.59292320167982,105.2270946564708,123.4046618956225,145.9862574764284,168.3907967326458,187.7644529727536,204.7893545335086,"",265.7122594333733,"",322.620057256687,"",363.1803816246893,"",388.9731820585507
"REMIND-MAgPIE 2.1-4.2","NGFS2_Delayed Transition","World","Final Energy|Electricity","EJ/yr","","",63.4483,72.9647,86.5762,98.5794,111.5818,112.9772,132.1308,157.1847,175.6723,189.0538,202.6247,"",226.703,"",255.9598,"",277.6749,"",293.3183
"REMIND 1.7","CEMICS-1.5-CDR12","World","Final Energy|Electricity","EJ/yr","",54.4048,63.5125,76.4473,93.7639,98.3245,116.1544,152.6711,202.3234,254.1813,299.8708,337.6746,371.1673,"",432.4753,"",502.375,"",564.5449,"",635.6968
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_1000f_DR3p","World","Final Energy|Electricity","EJ/yr",45.60345319328286,54.37043625306626,64.30586838048906,72.30223561045895,85.71622749331979,92.1092571641683,103.2866314495964,117.3883512803952,136.1024151824347,158.6532889514375,181.9180646805663,202.9283167155595,222.0128387904852,"",265.6582861452649,"",313.8293270436604,"",362.5908137302554,"",412.8588781883706
"IMAGE 3.2","SSP1_SPA1_34I_LIRE","World","Final Energy|Electricity","EJ/yr","",51.25223828125,61.25337890625,71.27253125,75.95565625,85.3883125,107.6141015625,134.09340625,160.38490625,187.45859375,209.49409375,227.646203125,244.823296875,255.407296875,252.078796875,247.24240625,245.591296875,243.1005,239.599796875,233.598,228.09559375
"TIAM-ECN 1.1","EN_INDCi2030_1400","World","Final Energy|Electricity","EJ/yr","",54.5,64.46,"",82.56237612835467,"",102.793242149825,"",122.2745283474586,"",150.8552335558271,"",187.6746692891297,"",235.5607322879781,"",269.7102053530181,"",293.9326949822536,"",317.5349736245627
"REMIND-MAgPIE 1.7-3.0","CD-LINKS_NPi2020_1600","World","Final Energy|Electricity","EJ/yr","",54.4048,62.8049,74.971,91.9763,105.2328,122.3737,145.465,176.0972,209.8802,245.8683,279.4332,310.642,"",363.1313,"",415.2701,"",456.2902,"",502.2326
"REMIND-MAgPIE 2.1-4.2","EN_NPi2020_700f","World","Final Energy|Electricity","EJ/yr","",54.5046,63.4797,72.0233,83.5971,95.0851,115.0476,139.051,169.163,204.9472,238.9696,269.0634,299.0289,"",359.1277,"",406.1668,"",441.076,"",488.4187
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_300f","World","Final Energy|Electricity","EJ/yr",45.60345319328286,54.37043625306626,64.30586838048906,72.30223561045895,85.94045362879577,91.98098754373504,106.0230410639099,125.0432882432468,146.8979033364402,172.0523941751018,197.0276532034666,218.1129154938662,237.4652449868605,"",280.2146931842273,"",324.8800043657679,"",363.5227599702485,"",395.2868814433673
"IMAGE 3.0.1","EMF30_Slower-to-faster+SLCF+HFC","World","Final Energy|Electricity","EJ/yr","",53.27908984375,63.04680078125,70.2920703125,80.6115234375,92.3368515625,103.010296875,97.5710234375,98.6923984375,101.6585,109.2361015625,"",146.3815,"",182.79009375,"",211.947796875,"",233.4535,"",249.101296875
"MESSAGE-GLOBIOM 1.0","SSP1-45","World","Final Energy|Electricity","EJ/yr","",54.199,64.594,"",78.14699999999998,"",97.266,"",123.77,"",151.802,"",186.943,"",229.388,"",263.107,"",283.788,"",297.882
"TIAM-ECN 1.1","EN_INDCi2030_3000f","World","Final Energy|Electricity","EJ/yr","",54.5,64.46,"",82.56,"",102.79,"",126.72,"",146.82,"",163.06,"",184.64,"",210.02,"",236.75,"",257.5
"GEM-E3_V2021","EN_NPi2020_1800","World","Final Energy|Electricity","EJ/yr","","","",83.21729139977066,92.91515907316486,102.3954735828522,114.1597645619738,126.068336880403,139.50370841029,152.0880147650183,164.3900142610983,177.5984081828304,191.3689097548964,208.1828738084901,228.4813420172496,248.7795084710132,272.0010284191351,298.7353109612775,319.2637214690812,335.8773722354588,355.3865935687552
"POLES ENGAGE","EN_NPi2020_1600f","World","Final Energy|Electricity","EJ/yr","",54.15902709960938,63.93017578125,72.0828628540039,83.22787475585938,93.35760498046876,105.0343322753906,118.7546997070312,132.4501647949219,145.6001739501953,159.4382629394531,"",193.8206176757812,"",226.5189208984375,"",256.9905395507812,"",280.2109985351562,"",292.1189270019531
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_600f_COV","World","Final Energy|Electricity","EJ/yr",45.60345319328286,54.37043625306626,64.30586838048906,72.30223561045895,79.87818765640262,79.61372631106622,88.38993981832421,100.3218554017718,121.9966506624541,146.4491151688126,171.2688599737923,192.5493101120044,207.7629238939284,"",254.7665857535393,"",294.3696279767427,"",320.478123643899,"",333.3957649192278
"WITCH 5.0","EN_NPi2020_1200f","World","Final Energy|Electricity","EJ/yr","","",63.89963184903874,73.05904013175711,91.5870099254864,84.2826478928264,90.37776906046702,106.6756779575922,130.7489134510269,161.1907539660135,186.5682863948884,209.3636182086344,230.7390630999234,249.744761786835,267.2498158355669,284.786009508765,304.4741730525063,321.4546708135284,336.8184025194668,353.1504989562648,366.1516990477406
"WITCH 5.0","EN_INDCi2030_1400f_NDCp","World","Final Energy|Electricity","EJ/yr","","",63.89963184903874,73.05904013175711,89.91423411094634,103.3046368708388,104.4957815707976,115.4338307110386,131.9097741752691,159.3482535026247,186.2566512986628,208.5204072121918,228.8620144861704,247.1681715811911,264.9822376813231,282.0617925900352,300.5120363544835,318.1421574502109,333.9630005725122,351.1360889785732,364.5857836821625
"POLES ENGAGE","EN_NPi2020_800","World","Final Energy|Electricity","EJ/yr","",54.15902709960938,63.93017578125,72.0828628540039,83.22787475585938,89.98872375488281,97.27566528320312,108.1200790405273,123.071891784668,140.1742248535156,157.88916015625,"",191.359390258789,"",222.0714416503907,"",251.2833099365234,"",275.2064819335937,"",286.6030883789062
"WITCH-GLOBIOM 3.1","SSP4-19","World","Final Energy|Electricity","EJ/yr","",64.7202707288883,79.53599006339641,"",103.428770778339,"",120.286296051054,"",161.842549365098,"",236.355623993727,"",313.002040465507,"",360.888130191492,"",387.088594316889,"",405.024770200608,"",425.418436447228
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1600_COV_NDCp","World","Final Energy|Electricity","EJ/yr",45.60345319328286,54.37043625306626,64.30586838048906,72.30223561045895,79.87818765640262,79.98358462165115,90.19262054507485,101.4673425736342,114.8746577030202,132.8147394164504,151.1707801596152,172.6215184315037,191.0046336881531,"",247.9748191392579,"",297.4970400258422,"",340.3743955994659,"",365.9481775292464
"WITCH 5.0","EN_INDCi2030_800","World","Final Energy|Electricity","EJ/yr","","",63.89963184903874,73.05904013175711,89.68342988072888,103.8392099147018,115.1138472041707,107.8188840077257,130.1027762021953,161.9231753834871,194.9499285492945,223.9933957533377,248.2567734135953,267.6789139085932,284.4793089659103,298.8102020732701,313.3329788997676,329.6640569381844,340.9016292843887,352.2222864036754,360.1911120571721
"IMAGE 3.2","SSP2_SPA2_26I_RE","World","Final Energy|Electricity","EJ/yr","",51.25176953125,61.252859375,71.2719609375,75.953390625,81.7498828125,97.0510234375,111.3576015625,128.8603984375,149.94709375,168.981203125,183.64909375,199.8285,215.214703125,228.460296875,239.46840625,248.918796875,256.609,263.3803125,268.61540625,274.7425
"WITCH 5.0","EN_NPi2020_2000","World","Final Energy|Electricity","EJ/yr","","",63.89963184903874,73.05904013175711,91.5870099254864,96.62490830023904,102.9963524006837,115.4235974613658,132.3141055900991,160.0985836673594,183.0662201932957,202.7796920183901,222.3522221768975,238.3269555115869,254.3519381736545,269.7430372031586,283.9518238540441,297.6843011301901,309.3942266358446,322.226997413831,333.8234194961205
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_600f_COV_NDCp","World","Final Energy|Electricity","EJ/yr",45.60345319328286,54.37043625306626,64.30586838048906,72.30223561045895,79.87818765640262,79.98358462165115,90.19262054507485,104.1347648371866,125.4927467068407,147.9156184295555,171.4619251630938,193.525857501418,208.5140038369413,"",254.9461354970204,"",294.3103172470621,"",321.4806364620646,"",334.8300450748727
"WITCH 5.0","EN_INDCi2030_800f_NDCp","World","Final Energy|Electricity","EJ/yr","","",63.89963184903874,73.05904013175711,89.91423411094634,103.3046368708388,104.4957815707976,109.8207611225236,130.9953856785538,161.2848223833741,190.6930339157921,215.3770639464761,238.6560089623103,259.9262887410532,281.10138554691,304.1334962757731,326.2196809633725,343.9807135990798,360.5332376340714,376.5206905652146,389.9423374237936
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1800_NDCp","World","Final Energy|Electricity","EJ/yr",45.60345319328286,54.37043625306626,64.30586838048906,72.30223561045895,85.94045362879577,93.01636971872291,102.9346720719538,111.5575453338425,123.4684860552785,139.6655878036487,158.1491243294436,180.3213145409408,202.8579928893424,"",248.1888020815991,"",291.6992355791895,"",333.2231289291474,"",377.7986389100467
